,Name,Tissue,Min,Max,Average,Integral
0,DV-U,Total,4.7117506341010085e-08,72.10646057128906,1.2705575832012233,0.00046461576077120616
1,DV-U,CSF,2.3778507056704257e-06,72.10646057128906,2.7490636299167086,0.0004153169155142517
2,DV-U,Dura Mater,4.7117506341010085e-08,9.14216136932373,0.06076950320013624,1.0836464894741848e-05
3,DV-U,White Matter,0.013433144427835941,10.106317520141602,1.0553763654366517,2.9509421491525396e-05
4,DV-U,Grey Matter,0.019721457734704018,6.215950012207031,1.0759417718647966,8.952958870692382e-06
