,Name,Tissue,Min,Max,Average,Integral
0,DV-U,Total,4.7117506341010085e-08,72.10646057128906,1.2705575832011402,0.0004646157607712054
1,DV-U,CSF,2.3778507056704257e-06,72.10646057128906,2.7490636299145725,0.0004153169155142563
2,DV-U,Dura Mater,4.7117506341010085e-08,9.14216136932373,0.060769503200120624,1.0836464894741785e-05
3,DV-U,White Matter,0.013433144427835941,10.106317520141602,1.055376365436649,2.9509421491525372e-05
4,DV-U,Grey Matter,0.019721457734704018,6.215950012207031,1.0759417718647992,8.952958870692401e-06
