,Name,Tissue,Min,Max,Average,Integral
0,DV-PI,Total,7.79096590122208e-05,32.4986686706543,1.5982408641585917,0.0005838320887213088
1,DV-PI,CSF,0.0013448362005874515,32.4986686706543,3.5085895377816647,0.0005301248023870525
2,DV-PI,Dura Mater,7.79096590122208e-05,5.799871921539307,0.07085073996738744,1.2594335724089742e-05
3,DV-PI,White Matter,0.09490866214036942,5.951145172119141,1.1126924929728224,3.127030953155273e-05
4,DV-PI,Grey Matter,0.1779780089855194,5.482863903045654,1.1799921384584167,9.842641078620197e-06
