,Name,Tissue,Min,Max,Average,Integral
0,DO-C,Total,8.995212556328624e-05,7.512450695037842,0.15655811338615386,5.728025696415264e-05
1,DO-C,CSF,0.0015838778344914317,7.512450695037842,0.350506439241917,5.3017682652406334e-05
2,DO-C,Dura Mater,8.995212556328624e-05,2.2732439041137695,0.01208386659195173,2.1531139163814522e-06
3,DO-C,White Matter,0.0156094366684556,0.5506128072738647,0.05590191266467277,1.5723602935140116e-06
4,DO-C,Grey Matter,0.023465005680918694,0.34132009744644165,0.06468011898670406,5.371001018511026e-07
