,Name,Tissue,Min,Max,Average,Integral
0,DM-R,Total,0.0007619695388711989,59.86939239501953,1.1324602864317626,0.0004127519417195138
1,DM-R,CSF,0.011808423325419426,59.86939239501953,2.2149757287029486,0.0003335632619741258
2,DM-R,Dura Mater,0.0007619695388711989,6.872851848602295,0.10120083428611205,1.802878628938136e-05
3,DM-R,White Matter,0.21451722085475922,13.45761489868164,1.712556150475627,4.703446263144198e-05
4,DM-R,Grey Matter,0.30667346715927124,10.803842544555664,1.7088511855402448,1.41254308245695e-05
