,Name,Tissue,Min,Max,Average,Integral
0,DV-I,Total,0.00015631222049705684,50.27474594116211,1.706979799806739,0.0006244525501801983
1,DV-I,CSF,0.0016826724167913198,50.27474594116211,3.7919369080947503,0.0005745892502281164
2,DV-I,Dura Mater,0.00015631222049705684,6.6618452072143555,0.07121058543820333,1.2684369457924026e-05
3,DV-I,White Matter,0.09064556658267975,7.866713047027588,1.0066909582940509,2.8088429776035618e-05
4,DV-I,Grey Matter,0.15702097117900848,5.048158645629883,1.0995718598923552,9.090500718129085e-06
