,Name,Tissue,Min,Max,Average,Integral
0,DM-C,Total,0.00014069936878513545,34.1900520324707,1.2532118718923881,0.00045835254233366797
1,DM-C,CSF,0.0019268685718998313,34.1900520324707,2.838723142268199,0.0004278654798618367
2,DM-C,Dura Mater,0.00014069936878513545,6.1972336769104,0.054212271684772474,9.686040334939478e-06
3,DM-C,White Matter,0.020517906174063683,5.633023262023926,0.5412609534729005,1.517267653160135e-05
4,DM-C,Grey Matter,0.032774798572063446,5.515463352203369,0.6767468960668289,5.6283456052901995e-06
