,NeuronName,NeuronType,Fibre_Diameter,Location,Electrode_Config,Frequency,Titration_Factor,Activation_Threshold (mA),First_Spike_Loc
8,Dorsal_root_L1_nerve_iliohypogastric_left_01 [Sensory MRG Neuron 20.00um]  (Dorsal_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L1_nerve,DV-PI,30,0.0439453125,4.39453125,node[19]
100,Nerve_dorsal_root_T12_nerve_twelfth_thoracic_right_04 [Sensory MRG Neuron 15.00um]  (Dorsal_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DV-PI,30,0.04541015625,4.541015625,node[29]
29,Dorsal_root_L1_nerve_superior_cluneal_right_01 [Sensory MRG Neuron 20.00um]  (Dorsal_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L1_nerve,DV-PI,30,0.04931640625,4.931640625000001,node[28]
6,Dorsal_root_L1_nerve_iliohypogastric_left_01 [Sensory MRG Neuron 10.00um]  (Dorsal_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,L1_nerve,DV-PI,30,0.05029296875,5.029296875,node[33]
30,Dorsal_root_L2_L3_L4_nerve_obturator_left_01 [Sensory MRG Neuron 10.00um]  (Dorsal_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,L2_L3,DV-PI,30,0.05126953125,5.126953125,node[184]
32,Dorsal_root_L2_L3_L4_nerve_obturator_left_01 [Sensory MRG Neuron 20.00um]  (Dorsal_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L2_L3,DV-PI,30,0.0517578125,5.175781250000001,node[115]
68,Nerve_dorsal_root_T11_nerve_eleventh_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Dorsal_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DV-PI,30,0.060546875,6.0546875,node[21]
31,Dorsal_root_L2_L3_L4_nerve_obturator_left_01 [Sensory MRG Neuron 15.00um]  (Dorsal_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,L2_L3,DV-PI,30,0.06103515625,6.103515625,node[136]
71,Nerve_dorsal_root_T11_nerve_eleventh_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Dorsal_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DV-PI,30,0.06103515625,6.103515625,node[21]
74,Nerve_dorsal_root_T11_nerve_eleventh_thoracic_left_03 [Sensory MRG Neuron 20.00um]  (Dorsal_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DV-PI,30,0.06103515625,6.103515625,node[21]
