,NeuronName,NeuronType,Fibre_Diameter,Location,Electrode_Config,Frequency,Titration_Factor,Activation_Threshold (mA),First_Spike_Loc
110,Ventral_root_L2_L3_L4_nerve_obturator_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L2_L3,DV-I,30,0.0140380859375,1.40380859375,node[98]
104,Ventral_root_L1_nerve_spinal_L1_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L1_nerve,DV-I,30,0.01416015625,1.4160156250000002,node[111]
98,Ventral_root_L1_nerve_ilioinguinal_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L1_nerve,DV-I,30,0.0142822265625,1.4282226562500002,node[111]
103,Ventral_root_L1_nerve_spinal_L1_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L1_nerve,DV-I,30,0.0147705078125,1.4770507812500002,node[132]
97,Ventral_root_L1_nerve_ilioinguinal_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L1_nerve,DV-I,30,0.0147705078125,1.4770507812500002,node[132]
109,Ventral_root_L2_L3_L4_nerve_obturator_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L2_L3,DV-I,30,0.015869140625,1.5869140625,node[116]
102,Ventral_root_L1_nerve_spinal_L1_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L1_nerve,DV-I,30,0.0172119140625,1.7211914062500002,node[179]
108,Ventral_root_L2_L3_L4_nerve_obturator_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L2_L3,DV-I,30,0.017333984375,1.7333984375000002,node[159]
96,Ventral_root_L1_nerve_ilioinguinal_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L1_nerve,DV-I,30,0.017333984375,1.7333984375000002,node[179]
107,Ventral_root_L1_nerve_spinal_L1_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L1_nerve,DV-I,30,0.0174560546875,1.74560546875,node[113]
101,Ventral_root_L1_nerve_ilioinguinal_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L1_nerve,DV-I,30,0.017578125,1.7578125,node[113]
22,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T11_nerve,DV-I,30,0.0196533203125,1.9653320312500002,node[27]
25,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T11_nerve,DV-I,30,0.019775390625,1.9775390625,node[27]
26,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T11_nerve,DV-I,30,0.0208740234375,2.08740234375,node[24]
23,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T11_nerve,DV-I,30,0.0208740234375,2.08740234375,node[23]
100,Ventral_root_L1_nerve_ilioinguinal_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L1_nerve,DV-I,30,0.02197265625,2.197265625,node[134]
106,Ventral_root_L1_nerve_spinal_L1_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L1_nerve,DV-I,30,0.022216796875,2.2216796875,node[135]
40,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T12_nerve,DV-I,30,0.024658203125,2.4658203125000004,node[32]
37,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T12_nerve,DV-I,30,0.024658203125,2.4658203125000004,node[33]
24,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T11_nerve,DV-I,30,0.02490234375,2.4902343750000004,node[37]
21,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T11_nerve,DV-I,30,0.025146484375,2.5146484375,node[37]
39,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.026611328125,2.6611328125,node[45]
36,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.02685546875,2.685546875,node[45]
99,Ventral_root_L1_nerve_ilioinguinal_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L1_nerve,DV-I,30,0.02685546875,2.685546875,node[184]
105,Ventral_root_L1_nerve_spinal_L1_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L1_nerve,DV-I,30,0.02685546875,2.685546875,node[184]
38,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.028564453125,2.8564453125000004,node[27]
41,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.028564453125,2.8564453125000004,node[27]
86,Ventral_root_L1_nerve_genitofemoral_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L1_nerve,DV-I,30,0.0302734375,3.02734375,node[186]
122,Ventral_root_L2_nerve_genitofemoral_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L2_nerve,DV-I,30,0.03076171875,3.0761718750000004,node[182]
85,Ventral_root_L1_nerve_genitofemoral_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L1_nerve,DV-I,30,0.034912109375,3.4912109375,node[221]
121,Ventral_root_L2_nerve_genitofemoral_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L2_nerve,DV-I,30,0.035400390625,3.5400390625,node[216]
34,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_03 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T12_nerve,DV-I,30,0.0361328125,3.61328125,node[19]
35,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_03 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.036376953125,3.6376953125,node[15]
29,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.038330078125,3.8330078125000004,node[25]
32,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.03857421875,3.857421875,node[25]
11,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T10_nerve,DV-I,30,0.038818359375,3.8818359375,node[11]
8,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T10_nerve,DV-I,30,0.0390625,3.90625,node[11]
16,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T11_nerve,DV-I,30,0.042724609375,4.2724609375,node[11]
13,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T11_nerve,DV-I,30,0.042724609375,4.2724609375,node[11]
2,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T10_nerve,DV-I,30,0.043212890625,4.3212890625,node[13]
19,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_03 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T11_nerve,DV-I,30,0.04345703125,4.345703125,node[10]
5,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T10_nerve,DV-I,30,0.04345703125,4.345703125,node[13]
33,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_03 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.0439453125,4.39453125,node[25]
31,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T12_nerve,DV-I,30,0.0439453125,4.39453125,node[29]
28,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T12_nerve,DV-I,30,0.0439453125,4.39453125,node[30]
27,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.04443359375,4.443359375,node[40]
10,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T10_nerve,DV-I,30,0.04443359375,4.443359375,node[13]
7,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T10_nerve,DV-I,30,0.044677734375,4.4677734375,node[14]
30,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.044921875,4.492187500000001,node[40]
84,Ventral_root_L1_nerve_genitofemoral_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L1_nerve,DV-I,30,0.048095703125,4.809570312500001,node[300]
120,Ventral_root_L2_nerve_genitofemoral_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L2_nerve,DV-I,30,0.048583984375,4.858398437500001,node[295]
73,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T9_nerve,DV-I,30,0.048583984375,4.858398437500001,node[11]
76,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T9_nerve,DV-I,30,0.048583984375,4.858398437500001,node[11]
74,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T9_nerve,DV-I,30,0.0498046875,4.980468750000001,node[8]
77,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T9_nerve,DV-I,30,0.0498046875,4.980468750000001,node[8]
14,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T11_nerve,DV-I,30,0.05029296875,5.029296875,node[9]
1,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T10_nerve,DV-I,30,0.05078125,5.078125,node[15]
20,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_03 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T11_nerve,DV-I,30,0.05078125,5.078125,node[9]
4,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T10_nerve,DV-I,30,0.05078125,5.078125,node[15]
17,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T11_nerve,DV-I,30,0.05078125,5.078125,node[9]
9,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T10_nerve,DV-I,30,0.05126953125,5.126953125,node[18]
6,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T10_nerve,DV-I,30,0.05126953125,5.126953125,node[19]
72,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T9_nerve,DV-I,30,0.0537109375,5.37109375,node[15]
75,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T9_nerve,DV-I,30,0.05419921875,5.419921875000001,node[15]
80,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T9_nerve,DV-I,30,0.0546875,5.468750000000001,node[9]
83,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T9_nerve,DV-I,30,0.0546875,5.468750000000001,node[9]
18,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_03 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T11_nerve,DV-I,30,0.05517578125,5.517578125,node[14]
15,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T11_nerve,DV-I,30,0.0556640625,5.56640625,node[14]
12,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T11_nerve,DV-I,30,0.0556640625,5.56640625,node[14]
58,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T7_nerve,DV-I,30,0.0576171875,5.76171875,node[9]
55,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T7_nerve,DV-I,30,0.0576171875,5.76171875,node[9]
95,Ventral_root_L1_nerve_iliohypogastric_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,L1_nerve,DV-I,30,0.05908203125,5.908203125000001,node[103]
79,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T9_nerve,DV-I,30,0.06005859375,6.005859375,node[11]
82,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T9_nerve,DV-I,30,0.060546875,6.0546875,node[11]
51,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T7_nerve,DV-I,30,0.0634765625,6.34765625,node[22]
48,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T7_nerve,DV-I,30,0.0634765625,6.34765625,node[22]
94,Ventral_root_L1_nerve_iliohypogastric_right_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,L1_nerve,DV-I,30,0.0634765625,6.34765625,node[122]
49,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_01 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T7_nerve,DV-I,30,0.0654296875,6.54296875,node[15]
52,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_02 [Motor MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Motor MRG Neuron,15.00um,T7_nerve,DV-I,30,0.06591796875,6.591796875,node[16]
57,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T7_nerve,DV-I,30,0.06982421875,6.982421875,node[12]
54,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T7_nerve,DV-I,30,0.06982421875,6.982421875,node[12]
56,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T7_nerve,DV-I,30,0.07080078125,7.080078125,node[6]
0,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T10_nerve,DV-I,30,0.07080078125,7.080078125,node[21]
3,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T10_nerve,DV-I,30,0.0712890625,7.128906250000001,node[21]
59,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T7_nerve,DV-I,30,0.0712890625,7.128906250000001,node[6]
93,Ventral_root_L1_nerve_iliohypogastric_right_01 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,L1_nerve,DV-I,30,0.07177734375,7.177734375000001,node[167]
44,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_03 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.07373046875,7.373046875000001,node[9]
47,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_04 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T12_nerve,DV-I,30,0.07421875,7.421875000000001,node[9]
42,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_03 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.07568359375,7.568359375,node[14]
45,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_04 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T12_nerve,DV-I,30,0.07568359375,7.568359375,node[14]
65,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_02 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T8_nerve,DV-I,30,0.07666015625,7.666015625000001,node[10]
62,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_01 [Motor MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Motor MRG Neuron,20.00um,T8_nerve,DV-I,30,0.0771484375,7.71484375,node[11]
81,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Motor MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Motor MRG Neuron,10.00um,T9_nerve,DV-I,30,0.07763671875,7.763671875,node[15]
