,NeuronName,NeuronType,Fibre_Diameter,Location,Electrode_Config,Frequency,Titration_Factor,Activation_Threshold (mA),First_Spike_Loc
25,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DM-R,30,0.01190185546875,1.190185546875,node[28]
22,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DM-R,30,0.01190185546875,1.190185546875,node[28]
26,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DM-R,30,0.01202392578125,1.2023925781250002,node[24]
23,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DM-R,30,0.01202392578125,1.2023925781250002,node[24]
20,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_03 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DM-R,30,0.012451171875,1.2451171875000002,node[18]
14,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DM-R,30,0.0125732421875,1.25732421875,node[18]
17,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DM-R,30,0.0126953125,1.26953125,node[18]
12,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DM-R,30,0.013427734375,1.3427734375,node[28]
18,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_03 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DM-R,30,0.0135498046875,1.3549804687500002,node[28]
15,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DM-R,30,0.013671875,1.3671875000000002,node[28]
62,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DM-R,30,0.013916015625,1.3916015625,node[18]
65,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DM-R,30,0.0140380859375,1.40380859375,node[18]
19,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_03 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DM-R,30,0.0146484375,1.46484375,node[23]
13,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DM-R,30,0.0147705078125,1.4770507812500002,node[22]
16,Nerve_ventral_root_T11_nerve_eleventh_thoracic_left_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DM-R,30,0.0147705078125,1.4770507812500002,node[21]
24,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DM-R,30,0.01513671875,1.513671875,node[38]
60,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T8_nerve,DM-R,30,0.0152587890625,1.52587890625,node[28]
63,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T8_nerve,DM-R,30,0.0152587890625,1.52587890625,node[28]
21,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DM-R,30,0.015380859375,1.5380859375000002,node[38]
70,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DM-R,30,0.0159912109375,1.5991210937500002,node[16]
67,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DM-R,30,0.01611328125,1.6113281250000002,node[16]
68,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DM-R,30,0.01611328125,1.6113281250000002,node[14]
71,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DM-R,30,0.0162353515625,1.62353515625,node[13]
59,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T7_nerve,DM-R,30,0.0162353515625,1.62353515625,node[12]
56,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T7_nerve,DM-R,30,0.0162353515625,1.62353515625,node[12]
55,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T7_nerve,DM-R,30,0.0166015625,1.6601562500000002,node[14]
64,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DM-R,30,0.0166015625,1.6601562500000002,node[21]
58,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T7_nerve,DM-R,30,0.0166015625,1.6601562500000002,node[14]
61,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DM-R,30,0.016845703125,1.6845703125,node[21]
50,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T7_nerve,DM-R,30,0.0172119140625,1.7211914062500002,node[14]
53,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T7_nerve,DM-R,30,0.0172119140625,1.7211914062500002,node[14]
66,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T8_nerve,DM-R,30,0.0179443359375,1.7944335937500002,node[20]
37,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DM-R,30,0.01806640625,1.806640625,node[42]
40,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DM-R,30,0.01806640625,1.806640625,node[42]
52,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T7_nerve,DM-R,30,0.0181884765625,1.81884765625,node[16]
69,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T8_nerve,DM-R,30,0.0181884765625,1.81884765625,node[21]
49,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T7_nerve,DM-R,30,0.0181884765625,1.81884765625,node[16]
38,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DM-R,30,0.01904296875,1.9042968750000002,node[34]
41,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DM-R,30,0.01904296875,1.9042968750000002,node[35]
36,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T12_nerve,DM-R,30,0.01904296875,1.9042968750000002,node[58]
54,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T7_nerve,DM-R,30,0.01904296875,1.9042968750000002,node[19]
57,Nerve_ventral_root_T7_nerve_seventh_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T7_nerve,DM-R,30,0.01904296875,1.9042968750000002,node[19]
39,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T12_nerve,DM-R,30,0.019287109375,1.9287109375,node[58]
48,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T7_nerve,DM-R,30,0.0201416015625,2.01416015625,node[20]
51,Nerve_ventral_root_T7_nerve_seventh_thoracic_left_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T7_nerve,DM-R,30,0.0201416015625,2.01416015625,node[21]
29,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DM-R,30,0.02734375,2.7343750000000004,node[39]
32,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DM-R,30,0.02734375,2.7343750000000004,node[40]
80,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T9_nerve,DM-R,30,0.029541015625,2.9541015625000004,node[12]
83,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T9_nerve,DM-R,30,0.029541015625,2.9541015625000004,node[13]
82,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T9_nerve,DM-R,30,0.029541015625,2.9541015625000004,node[14]
79,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T9_nerve,DM-R,30,0.029541015625,2.9541015625000004,node[14]
31,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DM-R,30,0.030517578125,3.0517578125,node[47]
28,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DM-R,30,0.030517578125,3.0517578125,node[47]
43,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_03 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DM-R,30,0.03173828125,3.173828125,node[24]
34,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_03 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DM-R,30,0.031982421875,3.1982421875000004,node[17]
78,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T9_nerve,DM-R,30,0.0322265625,3.2226562500000004,node[20]
81,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T9_nerve,DM-R,30,0.03271484375,3.271484375,node[19]
35,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_03 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DM-R,30,0.033203125,3.3203125000000004,node[13]
42,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_03 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T12_nerve,DM-R,30,0.03515625,3.515625,node[31]
