,NeuronName,NeuronType,Fibre_Diameter,Location,Electrode_Config,Frequency,Titration_Factor,Activation_Threshold (mA),First_Spike_Loc
41,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DV-I - Reversed,30,0.00872802734375,0.872802734375,node[30]
38,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DV-I - Reversed,30,0.00872802734375,0.872802734375,node[30]
40,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DV-I - Reversed,30,0.00933837890625,0.933837890625,node[36]
37,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T12_nerve,DV-I - Reversed,30,0.009521484375,0.9521484375000001,node[36]
23,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DV-I - Reversed,30,0.01007080078125,1.007080078125,node[18]
110,Ventral_root_L2_L3_L4_nerve_obturator_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L2_L3,DV-I - Reversed,30,0.01007080078125,1.007080078125,node[112]
26,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T11_nerve,DV-I - Reversed,30,0.0101318359375,1.01318359375,node[18]
25,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DV-I - Reversed,30,0.010498046875,1.0498046875,node[24]
22,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T11_nerve,DV-I - Reversed,30,0.010498046875,1.0498046875,node[24]
21,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DV-I - Reversed,30,0.010498046875,1.0498046875,node[33]
24,Nerve_ventral_root_T11_nerve_eleventh_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T11_nerve,DV-I - Reversed,30,0.0106201171875,1.0620117187500002,node[34]
39,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T12_nerve,DV-I - Reversed,30,0.010986328125,1.0986328125,node[50]
36,Nerve_ventral_root_T12_nerve_twelfth_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T12_nerve,DV-I - Reversed,30,0.0111083984375,1.11083984375,node[50]
8,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T10_nerve,DV-I - Reversed,30,0.01165771484375,1.165771484375,node[14]
11,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T10_nerve,DV-I - Reversed,30,0.01171875,1.1718750000000002,node[14]
108,Ventral_root_L2_L3_L4_nerve_obturator_left_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,L2_L3,DV-I - Reversed,30,0.011962890625,1.1962890625,node[182]
109,Ventral_root_L2_L3_L4_nerve_obturator_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,L2_L3,DV-I - Reversed,30,0.0123291015625,1.2329101562500002,node[133]
7,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T10_nerve,DV-I - Reversed,30,0.0125732421875,1.25732421875,node[17]
10,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T10_nerve,DV-I - Reversed,30,0.0126953125,1.26953125,node[17]
107,Ventral_root_L1_nerve_spinal_L1_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L1_nerve,DV-I - Reversed,30,0.0133056640625,1.33056640625,node[116]
106,Ventral_root_L1_nerve_spinal_L1_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,L1_nerve,DV-I - Reversed,30,0.013671875,1.3671875000000002,node[138]
105,Ventral_root_L1_nerve_spinal_L1_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,L1_nerve,DV-I - Reversed,30,0.013671875,1.3671875000000002,node[187]
101,Ventral_root_L1_nerve_ilioinguinal_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L1_nerve,DV-I - Reversed,30,0.013916015625,1.3916015625,node[116]
100,Ventral_root_L1_nerve_ilioinguinal_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,L1_nerve,DV-I - Reversed,30,0.013916015625,1.3916015625,node[138]
6,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T10_nerve,DV-I - Reversed,30,0.0140380859375,1.40380859375,node[23]
9,Nerve_ventral_root_T10_nerve_tenth_thoracic_right_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T10_nerve,DV-I - Reversed,30,0.0140380859375,1.40380859375,node[23]
99,Ventral_root_L1_nerve_ilioinguinal_right_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,L1_nerve,DV-I - Reversed,30,0.0146484375,1.46484375,node[187]
72,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_01 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T9_nerve,DV-I - Reversed,30,0.0152587890625,1.52587890625,node[17]
75,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_02 [Sensory MRG Neuron 10.00um]  (Ventral_Root_Nerves_(T7-L2)_10um),Sensory MRG Neuron,10.00um,T9_nerve,DV-I - Reversed,30,0.015625,1.5625,node[17]
32,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DV-I - Reversed,30,0.0157470703125,1.57470703125,node[19]
29,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DV-I - Reversed,30,0.015869140625,1.5869140625,node[20]
68,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DV-I - Reversed,30,0.0162353515625,1.62353515625,node[17]
71,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DV-I - Reversed,30,0.0162353515625,1.62353515625,node[17]
5,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T10_nerve,DV-I - Reversed,30,0.016357421875,1.6357421875,node[18]
122,Ventral_root_L2_nerve_genitofemoral_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,L2_nerve,DV-I - Reversed,30,0.016357421875,1.6357421875,node[178]
67,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DV-I - Reversed,30,0.0166015625,1.6601562500000002,node[19]
2,Nerve_ventral_root_T10_nerve_tenth_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T10_nerve,DV-I - Reversed,30,0.0167236328125,1.6723632812500002,node[18]
70,Nerve_ventral_root_T8_nerve_eighth_thoracic_right_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DV-I - Reversed,30,0.0167236328125,1.6723632812500002,node[20]
61,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DV-I - Reversed,30,0.0169677734375,1.69677734375,node[15]
64,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T8_nerve,DV-I - Reversed,30,0.01708984375,1.708984375,node[15]
65,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DV-I - Reversed,30,0.017333984375,1.7333984375000002,node[13]
35,Nerve_ventral_root_T12_nerve_twelfth_thoracic_left_03 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T12_nerve,DV-I - Reversed,30,0.017333984375,1.7333984375000002,node[23]
76,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_02 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T9_nerve,DV-I - Reversed,30,0.017333984375,1.7333984375000002,node[13]
62,Nerve_ventral_root_T8_nerve_eighth_thoracic_left_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T8_nerve,DV-I - Reversed,30,0.0174560546875,1.74560546875,node[13]
83,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_02 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T9_nerve,DV-I - Reversed,30,0.017578125,1.7578125,node[13]
80,Nerve_ventral_root_T9_nerve_ninth_thoracic_right_01 [Sensory MRG Neuron 20.00um]  (Ventral_Root_Nerves_(T7-L2)_20um),Sensory MRG Neuron,20.00um,T9_nerve,DV-I - Reversed,30,0.017578125,1.7578125,node[13]
73,Nerve_ventral_root_T9_nerve_ninth_thoracic_left_01 [Sensory MRG Neuron 15.00um]  (Ventral_Root_Nerves_(T7-L2)_15um),Sensory MRG Neuron,15.00um,T9_nerve,DV-I - Reversed,30,0.017578125,1.7578125,node[13]
